x1_r,y1_r,z1_r,x1_l,y1_l,z1_l,color
-60.08181367510178,-19.364986188620573,-170.63917132484426,-60.08181367510178,-19.364986188620573,-170.63917132484426,1
-3.9047792483199006,-56.53579948016655,-177.92493783408608,-3.9047792483199006,-56.53579948016655,-177.92493783408608,1
52.545553122777754,-29.947183386388648,-161.69200961548373,52.545553122777754,-29.947183386388648,-161.69200961548373,1
16.396455295357264,-57.27764151082548,-153.63419308605177,-29.619985700665143,-49.545340027682904,-154.35384569209054,3
16.396455295357264,-57.27764151082548,-153.63419308605177,-29.619985700665143,-49.545340027682904,-154.35384569209054,5
16.148841215010382,-62.98089430657352,-145.4539153001202,-30.11942515456559,-58.83217576463711,-149.58541900712143,5
16.75613524980006,-66.86506700203418,-135.95041329153688,-30.009431208157867,-65.43260700749943,-136.67585995448107,5
19.425382667373068,-69.80622695991443,-125.63324890182093,-33.500778110826985,-66.8329123896867,-124.79400995070472,5
18.5038941087525,-70.13576541106613,-113.92684233566987,-32.99875335281614,-65.38098807914403,-111.37582945188898,5
16.396455295357264,-57.27764151082548,-153.63419308605177,-29.619985700665143,-49.545340027682904,-154.35384569209054,6
23.43286696834558,-62.11267828151944,-136.05186282427272,-35.17940903145163,-58.27701674234879,-143.6149102709388,6
28.175166447560265,-65.22540011442322,-120.39129564296019,-40.4496576480369,-60.6202258141062,-128.55516585028496,6
32.085941285703555,-58.93064640065702,-104.11852721197795,-44.09913477887602,-58.26791603025684,-108.9878379897341,6
32.174722666354995,-53.35976060733944,-92.15482038239283,-46.791393938989124,-51.41809001962792,-93.06104662898295,6
16.396455295357264,-57.27764151082548,-153.63419308605177,-29.619985700665143,-49.545340027682904,-154.35384569209054,7
30.30571758846117,-59.065645255247205,-133.26553045171147,-43.44141930045778,-57.06980498463372,-136.3446912888949,7
37.10564896825967,-55.42634218276213,-116.10112217217464,-49.6904259844662,-54.72176479858365,-120.53134335406745,7
42.5461257314907,-47.364224731532985,-99.6521414547767,-54.68977387492014,-46.71269290215798,-107.56328648235001,7
41.82601527694224,-39.5083729476645,-83.05413799884441,-59.3402731092984,-35.730857018677646,-92.58185485852475,7
